ID,symmetry,seq_length
3a2s_X,C3,1065
3am2_A,C3,984
3b64_A,C3,336
3b6n_A,C3,561
3b9w_A,C3,1221
3bk6_A,C3,564
3bsd_A,C3,1098
3c19_A,C3,558
3cc0_A,C3,324
3ce8_A,C3,360
3cj8_A,C3,708
3cm1_A,C3,417
3cpx_A,C3,963
3cqo_A,C3,879
3dc7_A,C3,696
3dli_A,C3,720
3duz_A,C3,1461
3e35_A,C3,975
3e99_A,C3,492
3eat_X,C3,879
3eby_A,C3,489
3ect_A,C3,585
3efg_A,C3,234
3ejv_A,C3,537
3emf_A,C3,348
3emi_A,C3,348
3emo_A,C3,486
3eoj_A,C3,1098
3exv_A,C3,639
3fbq_A,C3,876
3fd9_A,C3,768
3flh_A,C3,372
3fob_A,C3,843
3fro_A,C3,1317
3fuy_A,C3,537
3fwt_A,C3,399
3gdc_A,C3,864
3gf0_A,C3,612
3gkb_A,C3,861
3gos_A,C3,828
3gqh_A,C3,489
3gs9_A,C3,1026
3gtz_A,C3,372
3gwm_A,C3,387
3h35_A,C3,555
3h5i_A,C3,420
3h6j_A,C3,1314
3h6x_A,C3,444
3h7z_A,C3,183
3hfe_A,C3,93
3hon_A,C3,168
3hpd_A,C3,795
3hrn_A,C3,192
3hro_A,C3,132
3htn_A,C3,447
3hwu_A,C3,441
3hza_A,C3,522
3hzs_A,C3,627
3i3f_A,C3,423
3i7t_A,C3,447
3iac_A,C3,1419
3io0_A,C3,690
3irs_A,C3,873
3ixc_A,C3,573
3jqy_A,C3,756
3jv1_A,C3,546
3jwp_A,C3,795
3k11_A,C3,1335
3k3f_A,C3,1020
3k4i_A,C3,732
3k93_A,C3,669
3k9a_A,C3,324
3k9t_A,C3,1305
3ke4_A,C3,639
3kwd_A,C3,639
3kxr_A,C3,615
3l0a_A,C3,798
3l39_A,C3,681
3l60_A,C3,750
3lao_A,C3,774
3lgi_A,C3,711
3lke_A,C3,789
3lqw_A,C3,489
3lx1_A,C3,765
3m1x_A,C3,444
3m73_A,C3,942
3mae_A,C3,768
3mc3_A,C3,402
3mf7_A,C3,447
3mko_A,C3,411
3mog_A,C3,1449
3moy_A,C3,789
3myb_A,C3,858
3n27_A,C3,240
3n79_A,C3,576
3nke_A,C3,600
3ntn_A,C3,660
3num_A,C3,996
3grf_A,C3,984
3hd6_A,C3,1470
3lxg_A,C3,924
3prn_A,C3,867
3rwn_A,C3,483
3tq2_A,C3,108
3w92_A,C3,96
3zxp_A,C3,1221
4clf_A,C3,1425
3nwn_A,C3,1077
3o46_A,C3,279
3oc7_A,C3,801
3odg_A,C3,861
3ofv_A,C3,633
3ol0_A,C3,144
3p48_A,C3,441
3p91_A,C3,795
3pmo_A,C3,1116
3pp5_A,C3,219
3pqi_A,C3,741
3pr7_A,C3,933
3pv4_A,C3,1062
3pzy_A,C3,492
3q1x_A,C3,939
3q98_A,C3,1197
3qac_A,C3,1395
3qc7_A,C3,537
3qk3_A,C3,552
3qmj_A,C3,768
3qr8_A,C3,633
3qre_A,C3,894
3quw_A,C3,459
3qv0_A,C3,681
3qxz_A,C3,795
3r0s_A,C3,798
3r1w_A,C3,567
3r9t_A,C3,801
3s3w_A,C3,1377
3so2_A,C3,438
3soz_A,C3,744
3sti_A,C3,735
3swf_A,C3,222
3swx_A,C3,795
3swy_A,C3,138
3syy_A,C3,648
3t1p_A,C3,1113
3t57_A,C3,915
3t5s_A,C3,405
3tjo_A,C3,693
3ty1_A,C3,1152
3u8e_A,C3,666
3v86_A,C3,81
3vbi_A,C3,615
3vca_A,C3,1236
3vnp_A,C3,549
3vtn_A,C3,303
3wfv_A,C3,258
3wit_A,C3,246
3wj7_A,C3,1026
3wkq_A,C3,969
3wp8_A,C3,990
3wpa_A,C3,1281
3wpr_A,C3,687
3wv7_A,C3,654
3ziy_A,C3,1404
3zjb_A,C3,591
3zpe_A,C3,570
3zsc_A,C3,1020
3zyt_A,C3,1116
4a0t_A,C3,684
4ae2_A,C3,768
4aff_A,C3,348
4ags_A,C3,1413
4al0_A,C3,456
4bfc_A,C3,705
4c81_A,C3,552
4c8h_A,C3,1434
4ce7_A,C3,1110
4cgc_A,C3,177
4cjd_A,C3,624
4fn7_A,C3,693
4g9q_A,C3,807
4hi1_A,C3,273
4jbz_A,C3,1209
4jcu_A,C3,450
4jdn_A,C3,456
4jqs_A,C3,750
4ous_A,C3,429
4d6w_A,C3,1257
4d7y_A,C3,438
4dh4_A,C3,342
4di1_A,C3,831
4dys_A,C3,1398
4dzk_A,C3,96
4dzn_A,C3,99
4e38_A,C3,696
4e6u_A,C3,795
4e98_A,C3,414
4ex8_A,C3,948
4ezc_A,C3,1152
4f23_A,C3,1545
4f3j_A,C3,444
4f47_A,C3,834
4fay_A,C3,774
4fg0_A,C3,1221
4fio_A,C3,1062
4g1a_A,C3,96
4g2k_A,C3,375
4gb5_A,C3,477
4gdz_A,C3,525
4gif_A,C3,135
4gim_A,C3,1005
4gvq_A,C3,948
4h41_A,C3,1020
4hlr_A,C3,99
4hur_A,C3,660
4i6v_A,C3,1302
4iyq_A,C3,381
4jfc_A,C3,843
4jj2_A,C3,285
4jj9_A,C3,501
4jot_A,C3,837
4jvt_A,C3,891
4k2n_A,C3,843
4kd6_A,C3,825
4kg8_A,C3,474
4kpk_A,C3,942
4l8p_A,C3,561
4laq_H,C3,747
4lej_A,C3,1221
4lgo_A,C3,408
4liy_A,C3,771
4lk5_A,C3,876
4lna_A,C3,879
4m98_A,C3,624
4mi2_A,C3,801
4mob_A,C3,996
4mou_A,C3,882
4mt0_A,C3,1341
4mt4_A,C3,1437
4mtm_A,C3,492
4n4j_A,C3,1500
4n72_A,C3,747
4nf2_A,C3,1020
4njl_A,C3,393
4nkj_A,C3,471
4nnq_A,C3,804
4nsm_A,C3,261
4og1_A,C3,870
4ogg_A,C3,1164
4ojd_H,C3,1578
4oop_A,C3,498
4oxm_A,C3,120
4ozj_A,C3,429
4pbp_A,C3,630
4pya_A,C3,483
4qdc_A,C3,1170
4qo5_A,C3,1563
4qqh_A,C3,411
4qtn_A,C3,732
4r0r_A,C3,150
4r25_A,C3,342
4r7t_A,C3,822
4rfu_A,C3,375
4rhm_A,C3,1053
4rjw_A,C3,1287
4rle_A,C3,351
4ru3_A,C3,663
4s36_A,C3,270
4tpu_A,C3,519
4tsv_A,C3,450
4u19_A,C3,828
4u5r_A,C3,456
4uc0_A,C3,873
4ue0_A,C3,366
4um4_A,C3,528
4umi_A,C3,624
4uof_A,C3,453
4usx_A,C3,1113
4uw0_A,C3,1515
4uw7_A,C3,882
4uxe_A,C3,1230
4uza_A,C3,1149
4wac_A,C3,1494
4wia_A,C3,699
4x3n_A,C3,885
4xc5_A,C3,654
4xlt_A,C3,399
4xu6_A,C3,630
4xyp_A,C3,210
4y65_A,C3,336
4yo1_A,C3,1053
4ypc_A,C3,249
4z0m_A,C3,807
4zcn_A,C3,261
4zu2_A,C3,816
5a8u_A,C3,759
5a96_A,C3,747
5a98_A,C3,744
5a99_A,C3,744
5a9a_A,C3,729
5a9c_A,C3,660
5a9p_A,C3,744
5abs_A,C3,198
5aez_A,C3,1458
5akr_A,C3,1134
5app_A,C3,399
5aps_A,C3,279
5apz_A,C3,360
5ax6_A,C3,1476
5azs_A,C3,1404
5b8f_A,C3,492
5bmo_A,C3,738
5bmq_A,C3,729
5cco_A,C3,510
5ch6_A,C3,867
5cj9_A,C3,438
5ctg_A,C3,672
5cyx_A,C3,1011
5d4n_A,C3,324
5e0n_X,C3,879
5e1t_A,C3,591
5efm_A,C3,93
5eik_A,C3,774
5eil_A,C3,477
5eur_A,C3,408
5f1c_A,C3,1074
5fjl_A,C3,522
5fus_A,C3,861
5g5n_A,C3,1059
5gyl_A,C3,1437
5h1x_A,C3,156
5h5p_A,C3,558
5h9c_A,C3,282
5hba_A,C3,402
5hk1_A,C3,681
5hlj_A,C3,564
5hp7_A,C3,372
5hpq_A,C3,765
5hrz_A,C3,384
5ht7_A,C3,249
5i2m_A,C3,1266
5iln_A,C3,1155
5j0j_A,C3,237
5jbx_A,C3,783
5jd8_A,C3,1002
5joq_A,C3,870
5jqm_A,C3,849
5k21_A,C3,423
5k7v_A,C3,864
5kjp_A,C3,795
5kvb_A,C3,468
5kwr_A,C3,429
5lbb_A,C3,756
5ldv_A,C3,1224
5ljx_A,C3,1485
5lye_A,C3,966
5m3n_A,C3,996
5mab_A,C3,873
5mdq_A,C3,1050
5n2c_A,C3,555
5ns6_A,C3,1365
5o34_A,C3,882
5o65_A,C3,1002
5o77_A,C3,1011
5ogs_A,C3,1506
5omi_A,C3,354
5ow3_C,C3,1572
5suv_A,C3,378
5svj_A,C3,1089
5tb7_A,C3,1011
5tnv_A,C3,978
5toh_A,C3,216
5tv1_A,C3,1179
5u02_A,C3,1068
5u5b_A,C3,90
5uif_A,C3,381
5un0_1,C3,753
5uui_A,C3,474
5v13_A,C3,864
5va4_A,C3,423
5vxc_A,C3,975
5wuc_A,C3,711
5wuf_A,C3,747
5xea_A,C3,1398
5xuk_A,C3,357
5xum_A,C3,507
5xw6_A,C3,981
5y5q_A,C3,522
5y6u_A,C3,375
5ycq_A,C3,315
5yh1_A,C3,1323
5yje_A,C3,1140
5ylo_A,C3,813
5yow_A,C3,1302
5z1q_A,C3,285
5z25_A,C3,288
5z81_A,C3,381
5zks_A,C3,1335
6b0k_A,C3,1353
6bhp_A,C3,600
6cg4_A,C3,48
6cuq_A,C3,363
6cxb_A,C3,438
5m9f_A,C3,786
6ehb_A,C3,960
6ehf_A,C3,957
6elc_A,C3,1527
6eoa_A,C3,975
6eu6_A,C3,1215
6eua_A,C3,681
6eun_A,C3,468
6eyu_A,C3,696
6f6o_A,C3,588
6fhf_A,C3,1086
6fjn_A,C3,552
6gaj_A,C3,399
6gap_A,C3,783
6gyh_A,C3,708
6h3v_A,C3,762
6h3w_A,C3,750
6h9m_A,C3,354
6hbe_A,C3,1353
6hcy_A,C3,1377
6hog_A,C3,387
6i50_A,C3,510
6jyy_A,C3,771
6k6i_A,C3,696
6kga_A,C3,1176
6kht_A,C3,1539
6km8_A,C3,1143
6l4c_A,C3,1272
6l8p_A,C3,438
6lm1_A,C3,777
6ln3_A,C3,606
6lnl_A,C3,510
6lvo_A,C3,735
6lvp_A,C3,789
6m1v_A,C3,357
6m97_A,C3,702
6mhh_A,C3,639
6mic_A,C3,555
6mm2_A,C3,312
6n9h_A,C3,240
6ny9_B,C3,750
6nye_A,C3,294
6ood_A,C3,597
6orj_A,C3,879
6ozb_A,C3,621
6p7o_A,C3,723
6pu9_A,C3,630
6qbt_A,C3,507
6qp4_A,C3,474
6r5w_A,C3,519
6rmj_A,C3,489
6rx1_A,C3,324
6rx3_A,C3,324
6s8c_A,C3,1359
6sl9_AAA,C3,774
6slc_AAA,C3,471
6stw_A,C3,570
6t6j_A,C3,177
6tcc_A,C3,408
6the_A,C3,963
6tj2_A,C3,855
6tjc_A,C3,372
6ty6_A,C3,807
6w9c_A,C3,951
6wgs_A,C3,588
6zm9_A,C3,438
7a4a_A,C3,1398
7cye_A,C3,1122
7ep8_A,C3,768
6u66_A,C3,426
6veh_A,C3,588
6vkm_A,C3,1482
6vvr_A,C3,369
6w54_A,C3,693
6we5_A,C3,651
6wko_A,C3,285
6wm8_A,C3,1107
6wmg_A,C3,672
6wnj_A,C3,399
6x7q_A,C3,645
6xi6_A,C3,816
6xt4_A,C3,813
6y68_A,C3,1482
6yzd_AAA,C3,975
6z2t_A,C3,174
6zta_A,C3,1488
6zzl_A,C3,930
7a56_A,C3,1311
7a57_A,C3,1374
7bup_A,C3,801
7dda_A,C3,513
7dou_4,C3,372
7dph_A,C3,513
7dsz_A,C3,696
7e4g_A,C3,630
7fe5_A,C3,651
7fhr_A,C3,1323
7ji3_A,C3,1389
7jra_A,C3,480
7k46_A,C3,1002
7l7w_A,C3,405
7l7y_AAA,C3,681
7m58_A,C3,432
7mw7_A,C3,354
7o4z_A,C3,543
7p3h_A,C3,114
1bhp_A,C4,180
1bkb_A,C4,544
1cuk_A,C4,812
1d8l_A,C4,596
1e4c_P,C4,860
1ezj_A,C4,460
1j95_A,C4,500
1jr7_A,C4,1244
1l3a_A,C4,908
1ldf_A,C4,1124
1n93_X,C4,1500
1n9p_A,C4,828
1nc7_A,C4,552
1p7b_A,C4,1332
1pqh_A,C4,572
1pvn_A,C4,1504
1rh4_A,C4,140
1ro7_A,C4,1036
1s1g_A,C4,496
1t1d_A,C4,400
1use_A,C4,180
1x9g_A,C4,800
1ybk_A,C4,208
1z9w_A,C4,532
2ble_A,C4,1468
2g7o_A,C4,280
2gus_A,C4,224
2h16_A,C4,732
2iia_A,C4,524
2iwl_X,C4,560
2o1k_A,C4,208
2o6n_A,C4,140
2ovc_A,C4,132
2ptm_A,C4,792
2qr6_A,C4,1572
2qw6_A,C4,448
2r3b_A,C4,1240
2y6d_A,C4,696
2ywm_A,C4,916
2z7b_A,C4,1080
2zru_A,C4,1472
2zz9_A,C4,1204
3a57_A,C4,660
3a5v_A,C4,1588
3bgk_A,C4,1244
3bj4_A,C4,196
3bpz_A,C4,808
3c02_A,C4,1032
3c3h_A,C4,136
3c6f_A,C4,612
3cn5_A,C4,1216
3ctd_A,C4,852
3d6w_A,C4,444
3d9s_A,C4,1064
3eau_A,C4,1308
3ewi_A,C4,672
3f1j_A,C4,568
3f6n_A,C4,516
3gd8_A,C4,892
3h4r_A,C4,1060
3hew_A,C4,136
3hex_A,C4,136
3hey_A,C4,136
3hzq_A,C4,456
3i8t_A,C4,656
3k4t_A,C4,380
3kvt_A,C4,460
3l9a_X,C4,352
3ldc_A,C4,328
3llu_A,C4,784
3n1u_A,C4,764
3nrf_A,C4,424
3ph1_A,C4,764
3r4a_A,C4,136
3rxz_A,C4,1200
3s6o_A,C4,1284
3sya_A,C4,1360
3tsi_A,C4,260
3u97_A,C4,456
3v9o_A,C4,572
3vou_A,C4,592
3vr0_A,C4,1132
4a5k_A,C4,472
4bhv_A,C4,256
4c24_A,C4,868
4dxw_A,C4,916
4f4l_A,C4,448
4h33_A,C4,548
4h7r_A,C4,132
4hgn_A,C4,704
4hzy_A,C4,1552
4j4w_A,C4,984
4k3y_A,C4,1476
4koq_A,C4,720
4m6r_A,C4,896
4mjm_A,C4,1540
4n02_A,C4,1428
4n5h_X,C4,1268
4qk7_A,C4,108
4rje_A,C4,1496
4xxf_A,C4,1032
4zzf_A,C4,584
5al6_A,C4,196
5d5y_A,C4,200
5eke_A,C4,1364
5fgs_A,C4,544
5i32_A,C4,1100
5kuk_A,C4,1372
5mse_A,C4,960
5opg_A,C4,1484
5upx_A,C4,1544
5vre_A,C4,812
5wf9_A,C4,632
5xlj_A,C4,832
5xta_A,C4,480
6btd_A,C4,888
6dnf_A,C4,1408
6f7h_A,C4,1204
6gmc_A,C4,1472
6htl_A,C4,312
6kcf_A,C4,1560
6kty_A,C4,784
6kxw_A,C4,1368
6m74_A,C4,1472
6mwd_B,C4,1028
6o55_A,C4,696
6pzd_A,C4,1572
6qzi_A,C4,988
6sx5_A,C4,1108
4kop_A,C4,708
6bfg_A,C4,1596
6eb9_A,C4,428
6uio_A,C4,448
6vag_A,C4,428
6voq_A,C4,828
6vwx_A,C4,1096
6vyo_A,C4,512
6xss_A,C4,1040
6xxz_A,C4,128
6xy0_A,C4,128
6xy1_A,C4,128
6xyb_A,C4,476
7c7y_A,C4,320
7cm1_A,C4,1548
7czb_A,C4,1004
7d55_A,C4,352
7e7z_A,C4,1020
7pcy_A,C4,392
7s5t_A,C4,1560
7t35_A,C4,784
7oqz_A,C4,1124
1b09_A,C5,1030
1c4q_A,C5,345
1ejb_A,C5,840
1jg5_A,C5,415
1k5j_A,C5,620
1mz9_A,C5,225
1nlq_A,C5,540
1o66_A,C5,1375
1t8z_A,C5,265
1vdh_A,C5,1245
1vr4_A,C5,515
2bj0_A,C5,1015
2gsc_A,C5,640
2guv_A,C5,280
2rcf_A,C5,455
2rld_A,C5,605
2wn9_A,C5,1140
3by7_A,C5,500
3ck6_A,C5,1260
3drx_A,C5,1010
3drz_A,C5,535
3dtz_A,C5,1220
3dwa_A,C5,630
3hsa_A,C5,630
3kcu_A,C5,1425
3kly_A,C5,1400
3nn1_A,C5,1205
3nwi_A,C5,1315
3p05_A,C5,1155
3qkb_A,C5,555
3s7x_A,C5,1335
3tds_A,C5,1340
3wz2_A,C5,1225
4dmi_A,C5,880
4dwl_A,C5,655
4exw_A,C5,920
4fp5_D,C5,490
4i7a_A,C5,475
4jw0_A,C5,540
4knf_A,C5,1305
4lku_A,C5,145
4mj0_A,C5,1375
4n8f_A,C5,560
4n8m_A,C5,665
4pch_A,C5,1365
4pnd_A,C5,155
4uot_A,C5,170
4wba_A,C5,260
4wd8_A,C5,1485
4y7k_A,C5,1375
5a12_A,C5,1210
5bxh_A,C5,530
5fjv_A,C5,1065
5h5t_A,C5,1020
5iqq_A,C5,455
5jbl_A,C5,1155
5jie_A,C5,330
5l37_A,C5,475
5loq_A,C5,1250
5n77_A,C5,1285
5w82_A,C5,515
6jy5_A,C5,425
6luj_A,C5,330
6qb7_A,C5,815
6qzl_A,C5,630
6s4l_A,C5,1160
6i5o_A,C5,590
6xub_A,C5,1185
6y9i_AAA,C5,1460
6ye4_A,C5,1435
7bas_A,C5,160
7bhq_A,C5,1160
2dr3_A,C6,1482
5jpa_A,C6,1386
1ljo_A,C6,462
1u7k_A,C6,786
1vk0_A,C6,1236
1z0e_A,C6,1230
2ci2_I,C6,498
2di4_A,C6,1428
2ewh_A,C6,588
2pmu_A,C6,660
2vxh_A,C6,1506
2wfw_A,C6,918
2xf7_A,C6,306
2zts_A,C6,1506
3b85_A,C6,1248
3hfn_A,C6,432
3hfo_A,C6,420
3kvp_A,C6,432
3pgg_A,C6,726
4axi_A,C6,750
4g2s_A,C6,666
4h8m_A,C6,192
4j4r_A,C6,1488
4j4x_A,C6,1542
4jq6_A,C6,1410
4k15_A,C6,1050
4liw_A,C6,594
4ox6_A,C6,762
4ph0_A,C6,1290
4pno_A,C6,432
4pof_A,C6,1542
4tl6_A,C6,1518
4tv4_A,C6,1092
4wd0_A,C6,1500
5d6v_A,C6,582
5h45_A,C6,1104
5lkq_A,C6,1188
5uw2_A,C6,990
5ys3_A,C6,1152
6a2v_A,C6,1026
6bdc_A,C6,816
6g6d_A,C6,192
6nlu_A,C6,630
6nsj_A,C6,1206
6xpj_A,C6,702
7bat_A,C6,192
1a2z_A,D2,880
1a5z_A,D2,1276
1an7_A,D2,544
1auv_A,D2,1244
1b4w_A,D2,488
1buc_A,D2,1532
1bxb_A,D2,1548
1cf2_O,D2,1348
1cfr_A,D2,1140
1cg2_A,D2,1572
1cjx_A,D2,1428
1coj_A,D2,848
1cs1_A,D2,1544
1cwu_A,D2,1184
1cyd_A,D2,976
1d1j_A,D2,556
1d7o_A,D2,1188
1e3j_A,D2,1408
1e7w_A,D2,1164
1edo_A,D2,976
1eia_A,D2,828
1eno_A,D2,1248
1ezw_A,D2,1396
1fba_A,D2,1444
1fnu_A,D2,884
1fsg_A,D2,932
1ftr_A,D2,1184
1fuj_A,D2,884
1fx3_A,D2,676
1g2z_A,D2,128
1gr0_A,D2,1468
1gtd_A,D2,340
1gvf_A,D2,1144
1h2b_A,D2,1436
1h8g_A,D2,380
1hdc_A,D2,1016
1hdf_A,D2,408
1hig_A,D2,552
1hql_A,D2,1028
1hxh_A,D2,1012
1hyh_A,D2,1236
1i3d_A,D2,584
1ik6_A,D2,1476
1inl_A,D2,1184
1ith_A,D2,564
1ja9_A,D2,1096
1jg8_A,D2,1388
1jpc_A,D2,436
1jqi_A,D2,1552
1jvb_A,D2,1388
1kam_A,D2,776
1klo_A,D2,648
1knv_A,D2,1172
1kol_A,D2,1592
1ldd_A,D2,296
1lk5_A,D2,916
1lld_A,D2,1276
1ltq_A,D2,1204
1lu0_A,D2,116
1lw7_A,D2,1460
1lxj_A,D2,416
1m41_A,D2,1520
1mng_A,D2,812
1mpy_A,D2,1228
1mq0_A,D2,560
1mw5_A,D2,748
1n7k_A,D2,936
1n8p_A,D2,1572
1nba_A,D2,1056
1nff_A,D2,1040
1nhk_L,D2,576
1njk_A,D2,624
1nqm_A,D2,544
1nup_A,D2,1008
1o54_A,D2,1108
1o58_A,D2,1212
1o5k_A,D2,1224
1obf_O,D2,1340
1ou0_A,D2,828
1pl4_A,D2,792
1plf_A,D2,288
1pv1_A,D2,1196
1pwo_A,D2,496
1q5y_A,D2,340
1q8f_A,D2,1252
1qhf_A,D2,960
1qx8_A,D2,232
1qyn_A,D2,612
1r5t_A,D2,568
1r94_A,D2,472
1rcu_A,D2,780
1rii_A,D2,1060
1rkx_A,D2,1428
1rli_A,D2,736
1rtw_A,D2,880
1rx0_A,D2,1572
1sn9_A,D2,92
1spx_A,D2,1112
1su1_A,D2,832
1svv_A,D2,1436
1tlq_A,D2,756
1tlt_A,D2,1276
1tr8_A,D2,408
1tvx_A,D2,300
1u9y_A,D2,1136
1uay_A,D2,968
1udd_A,D2,904
1uwz_A,D2,544
1v6t_A,D2,1020
1v72_A,D2,1424
1v9d_A,D2,1360
1v9s_A,D2,832
1ve5_A,D2,1244
1vim_A,D2,800
1vj0_A,D2,1520
1vk8_A,D2,424
1vkn_A,D2,1404
1n47_A,D2,932
1o1x_A,D2,620
1o5i_A,D2,996
1oih_A,D2,1204
1qw2_A,D2,408
1sbk_A,D2,576
1toh_A,D2,1372
1um0_A,D2,1460
1vp2_A,D2,832
1vr6_A,D2,1400
1vs1_A,D2,1104
1w30_A,D2,804
1w9y_A,D2,1276
1wb7_A,D2,840
1wl4_A,D2,1588
1wq6_A,D2,288
1wvi_A,D2,1028
1wzo_A,D2,984
1x0l_A,D2,1332
1x1e_A,D2,956
1x99_A,D2,580
1xea_A,D2,1292
1xhl_A,D2,1188
1xkq_A,D2,1120
1xky_A,D2,1204
1xm3_A,D2,1056
1xpj_A,D2,504
1xq4_A,D2,556
1xyg_A,D2,1436
1y9i_A,D2,712
1yb4_A,D2,1180
1yod_A,D2,120
1yqh_A,D2,436
1yvk_A,D2,652
1yxm_A,D2,1212
1z0s_A,D2,1112
1z54_A,D2,528
1z69_A,D2,1308
1zq7_A,D2,828
1ztc_A,D2,884
1zv7_A,D2,176
1zxx_A,D2,1276
2a46_A,D2,960
2ag5_A,D2,984
2b1f_A,D2,136
2b22_A,D2,136
2b3z_A,D2,1492
2b4r_O,D2,1380
2b82_A,D2,844
2b8t_A,D2,892
2bd0_A,D2,976
2bgk_A,D2,1112
2bh8_A,D2,404
2bjf_A,D2,1316
2bni_A,D2,136
2c4n_A,D2,1000
2c7b_A,D2,1244
2cay_A,D2,580
2cfc_A,D2,1000
2czc_A,D2,1336
2d1y_A,D2,1024
2d3e_A,D2,536
1vl6_A,D2,1552
1vm0_A,D2,520
1vm6_A,D2,912
1wqs_A,D2,692
1xtz_A,D2,1056
1y1l_A,D2,496
1yvw_A,D2,460
1zlp_A,D2,1272
2c07_A,D2,1140
2eig_A,D2,936
2ew8_A,D2,996
2f6k_A,D2,1228
2f8a_A,D2,832
2fjk_A,D2,1220
2fmd_A,D2,960
2fuj_A,D2,548
2hx5_A,D2,608
2nzc_A,D2,344
2o2s_A,D2,1260
2d40_A,D2,1416
2d4a_A,D2,1232
2d8a_A,D2,1392
2dfa_A,D2,1000
2dq4_A,D2,1372
2dre_A,D2,720
2drh_A,D2,1444
2dsy_A,D2,348
2dvt_A,D2,1308
2e3d_A,D2,1208
2e55_A,D2,832
2ebj_A,D2,768
2ef7_A,D2,532
2ehh_A,D2,1176
2eih_A,D2,1372
2ep5_A,D2,1400
2f06_A,D2,576
2f8o_A,D2,400
2f98_A,D2,612
2fa8_A,D2,420
2fpf_A,D2,284
2fs2_A,D2,604
2fwm_X,D2,1000
2g17_A,D2,1348
2geb_A,D2,740
2gf4_A,D2,400
2gmq_A,D2,472
2gq1_A,D2,1328
2guk_A,D2,480
2h4u_A,D2,580
2h8n_A,D2,448
2hek_A,D2,1484
2hq1_A,D2,988
2hx1_A,D2,1136
2i3y_A,D2,860
2i9p_A,D2,1276
2iaz_A,D2,452
2ibo_A,D2,416
2iec_A,D2,524
2igl_A,D2,472
2ij9_A,D2,876
2is5_A,D2,664
2iwm_A,D2,1352
2iyg_A,D2,496
2j87_A,D2,708
2j8h_A,D2,788
2jah_A,D2,988
2jbh_A,D2,900
2jgs_A,D2,520
2ntk_A,D2,888
2nuj_A,D2,652
2nuw_A,D2,1152
2nwq_A,D2,1088
2nwr_A,D2,1068
2o1q_A,D2,580
2o23_A,D2,1060
2ogg_A,D2,608
2orw_A,D2,736
2pb9_A,D2,780
2qap_A,D2,1564
2rbd_A,D2,684
2rg4_A,D2,864
2wlt_A,D2,1328
2wsh_A,D2,572
2xtd_A,D2,284
2o8q_A,D2,536
2oaf_A,D2,604
2oct_A,D2,392
2oeq_A,D2,488
2ogf_A,D2,488
2oie_A,D2,444
2oiw_A,D2,544
2ox7_A,D2,620
2p0a_A,D2,1376
2p38_A,D2,664
2p3n_A,D2,1024
2p4t_A,D2,248
2pah_A,D2,1340
2pby_A,D2,1232
2pcq_A,D2,1132
2pcr_A,D2,1056
2pd6_A,D2,1056
2pg0_A,D2,1540
2ph3_A,D2,980
2php_A,D2,768
2pi8_A,D2,1380
2pk2_A,D2,1432
2poc_A,D2,1468
2pqq_A,D2,596
2pur_A,D2,1168
2pvy_A,D2,1296
2pwy_A,D2,1032
2pzh_A,D2,540
2q73_A,D2,400
2qcv_A,D2,1328
2qcx_A,D2,1052
2qkf_A,D2,1120
2qmw_A,D2,1068
2qrx_A,D2,940
2qv6_A,D2,1072
2qwz_A,D2,636
2r5r_A,D2,1084
2r91_A,D2,1144
2rfq_A,D2,1576
2uyw_A,D2,520
2uyy_A,D2,1264
2uz0_A,D2,1052
2v66_B,D2,444
2v6b_A,D2,1216
2v6u_A,D2,416
2v79_A,D2,540
2vo1_A,D2,1180
2vsz_A,D2,596
2vun_A,D2,1544
2vzy_A,D2,872
2wal_A,D2,636
2wkc_A,D2,476
2wkj_A,D2,1212
2wqk_A,D2,1004
2wul_A,D2,472
2x5j_O,D2,1356
2x9g_A,D2,1152
2xb4_A,D2,892
2xem_A,D2,600
2xrn_A,D2,964
2xsn_A,D2,1372
2xss_A,D2,724
2xtc_A,D2,360
2xu2_A,D2,1008
2yxo_A,D2,1068
2z1m_A,D2,1380
3aai_A,D2,376
3asu_A,D2,992
3awd_A,D2,1040
3c6c_A,D2,1264
3c8l_A,D2,488
3egr_A,D2,384
3etn_A,D2,880
3ezy_A,D2,1376
2y7j_A,D2,1460
2y96_A,D2,876
2yva_A,D2,784
2yvl_A,D2,992
2yx5_A,D2,332
2yxg_A,D2,1156
2zqy_A,D2,1304
2zsc_A,D2,564
3a4f_A,D2,508
3a5f_A,D2,1164
3afo_A,D2,1552
3agf_A,D2,1308
3ai3_A,D2,1052
3anx_A,D2,1256
3ay7_A,D2,1076
3b8f_A,D2,568
3bu2_A,D2,796
3bu7_A,D2,1576
3bvp_A,D2,552
3c2q_A,D2,1380
3c3n_A,D2,1248
3c4r_A,D2,604
3c5o_A,D2,628
3ce9_A,D2,1416
3cea_A,D2,1384
3cin_A,D2,1576
3ck1_A,D2,600
3cmb_A,D2,1132
3cnv_A,D2,648
3co2_A,D2,560
3cpr_A,D2,1216
3cqd_A,D2,1236
3d7n_A,D2,772
3dde_A,D2,956
3dkz_A,D2,568
3dlu_A,D2,424
3dmo_A,D2,552
3doj_A,D2,1240
3dz1_A,D2,1252
3dza_A,D2,764
3e29_A,D2,576
3e2i_A,D2,876
3e38_A,D2,1372
3e49_A,D2,1244
3e7h_A,D2,412
3e8p_A,D2,656
3eb2_A,D2,1200
3ebr_A,D2,636
3esi_A,D2,516
